time_s,yaw,pitch,roll,label,subject_id,scenario,source_file
2.48,7.093291846495079,19.48983484006082,4.48800794349763,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.5,7.089350772570141,19.489712232522756,4.492128795630212,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.52,7.0872213570501,19.488208691044367,4.493298615492887,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.54,7.084744040026452,19.486769754199962,4.494887694667264,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.56,7.081586353028411,19.483464603255413,4.496858275379671,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.58,7.076864272034278,19.48155259189886,4.501235780722669,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.6,7.071938922464004,19.480106646775198,4.506393447242337,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.62,7.067470820542951,19.479613234522883,4.510842874718134,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.64,7.064795579950655,19.47972531671237,4.513162344642724,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.66,7.062862745664634,19.48115804254557,4.5145538903994815,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.68,7.062200610892735,19.479750462434545,4.512716129916489,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.7,7.061825152082038,19.478913714869073,4.511798661562699,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.72,7.060291805734323,19.47977015557931,4.514667251096316,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.74,7.058437316115487,19.47877673375927,4.518504960758301,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.7600000000000002,7.059729313259012,19.477489278648612,4.519747085815818,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.7800000000000002,7.062511178072059,19.481262368109526,4.521651032876315,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.8000000000000003,7.065719119402816,19.485320471333882,4.522592654352662,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.82,7.071138458715609,19.488570906054473,4.519474267207795,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.84,7.075806024669316,19.494406836329297,4.51630826690673,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.86,7.077254733101194,19.499997416999737,4.51568865896809,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.88,7.077889871710873,19.503091225726305,4.514520376014625,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.9,7.079074282416727,19.50437978354808,4.51158343553894,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.92,7.0778329912219675,19.506194775449067,4.511443717283366,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.94,7.078214798730116,19.50557179096076,4.510363956632103,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.96,7.081835173907192,19.50499255163919,4.507432315377509,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.98,7.084753800974733,19.502579486793632,4.505414040957456,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.0,7.085745391492084,19.50018286888519,4.505739098412109,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.02,7.086991635756879,19.497814008741848,4.5064968109789785,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.04,7.087474765903859,19.49695697542822,4.508868592222393,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.06,7.0865235482482545,19.497487368062252,4.513319185220558,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.08,7.086971781112576,19.498424000015387,4.517748751537725,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.1,7.0901306053475635,19.50006367900877,4.520642720720869,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.12,7.0945981793093225,19.50068889991985,4.523121783956833,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.14,7.098616308020245,19.50143915518301,4.526862068774316,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.16,7.099990302275543,19.500244182237246,4.529513233023119,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.18,7.101126894912582,19.501331124684818,4.531807184835978,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
3.2,7.101419978952689,19.500728151683422,4.5323813630048395,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
